date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month
2020-09-11 00:00:00+02:00,18.771428571428572,18.63571428571429,162.21428571428572,277.2857142857143,321.2142857142857,26.75,74.32142857142857,951.0071428571429,70.14285714285714,1.8428571428571427,9
2020-09-12 00:00:00+02:00,20.364285714285717,5.878571428571428,124.35714285714286,434.57142857142856,356.2142857142857,21.800000000000004,69.16428571428571,953.8857142857144,137.21428571428572,0.992857142857143,9
2020-09-13 00:00:00+02:00,20.95,5.985714285714287,97.85714285714286,492.0,371.07142857142856,15.457142857142856,66.69285714285715,959.9,104.35714285714286,2.0500000000000003,9
2020-09-14 00:00:00+02:00,20.77142857142857,3.3000000000000003,86.92857142857143,537.7857142857143,372.92857142857144,17.42857142857143,70.35714285714286,958.9857142857144,86.64285714285714,1.8499999999999999,9
2020-09-15 00:00:00+02:00,22.071428571428573,3.0928571428571425,82.42857142857143,534.5714285714286,365.42857142857144,22.692857142857143,65.29285714285713,955.5642857142857,223.71428571428572,1.3214285714285714,9
2020-09-16 00:00:00+02:00,21.199999999999996,12.028571428571428,145.78571428571428,342.85714285714283,321.5,24.828571428571426,71.48571428571428,953.0714285714286,274.7857142857143,2.3642857142857143,9
2020-09-17 00:00:00+02:00,19.084615384615386,21.04615384615385,191.53846153846155,201.3846153846154,304.6923076923077,27.469230769230766,80.63846153846156,955.3769230769232,108.38461538461539,2.5923076923076924,9
2020-09-18 00:00:00+02:00,14.79230769230769,19.376923076923074,137.23076923076923,351.0769230769231,323.15384615384613,12.684615384615386,72.35384615384615,956.4999999999999,81.07692307692308,4.338461538461538,9
2020-09-19 00:00:00+02:00,17.46923076923077,3.023076923076923,97.0,535.3076923076923,375.0,17.546153846153846,72.66153846153847,951.9000000000001,50.38461538461539,1.6846153846153848,9
2020-09-20 00:00:00+02:00,17.953846153846154,6.230769230769231,125.61538461538461,414.0769230769231,344.46153846153845,25.653846153846153,78.03846153846155,948.6846153846153,52.23076923076923,2.0,9
2020-09-21 00:00:00+02:00,18.7,6.216666666666666,122.75,471.0,376.6666666666667,23.541666666666668,68.46666666666665,949.65,120.0,1.6166666666666665,9
2020-09-22 00:00:00+02:00,19.724999999999998,17.066666666666666,141.25,362.5,339.0833333333333,26.63333333333333,68.12500000000001,946.4166666666666,138.75,1.5,9
2020-09-23 00:00:00+02:00,15.441666666666668,58.84166666666665,152.0,0.5833333333333334,152.08333333333334,28.583333333333332,88.78333333333335,943.8083333333333,245.08333333333334,3.066666666666667,9
2020-09-24 00:00:00+02:00,17.775,36.46666666666667,205.25,90.0,246.33333333333334,24.291666666666668,68.41666666666667,943.0083333333333,196.0,2.5999999999999996,9
2020-09-25 00:00:00+02:00,8.566666666666666,80.88333333333333,67.83333333333333,0.0,67.83333333333333,17.591666666666665,87.86666666666667,936.1416666666668,250.16666666666666,4.566666666666667,9
2020-09-26 00:00:00+02:00,5.391666666666667,75.21666666666667,87.5,0.0,87.5,13.850000000000001,92.49166666666667,934.8916666666668,258.3333333333333,7.633333333333334,9
2020-09-27 00:00:00+02:00,10.549999999999999,4.033333333333333,64.58333333333333,669.1666666666666,386.6666666666667,11.466666666666667,63.21666666666667,938.4666666666666,159.58333333333334,2.608333333333333,9
